symbol,name,sector,date,adjclose,daten,adjclose_meansector,adjclose_djia
CRM,Salesforce.Com Inc,Technology,2018-02-13,107.69,2018-02-13,69.99174649999999,
CRM,Salesforce.Com Inc,Technology,2018-02-14,109.02,2018-02-14,71.3183504,
CRM,Salesforce.Com Inc,Technology,2018-02-15,113.12,2018-02-15,73.03810455,
CRM,Salesforce.Com Inc,Technology,2018-02-16,112.86,2018-02-16,72.8737792,
CRM,Salesforce.Com Inc,Technology,2018-02-20,114.35,2018-02-20,73.15445925,
CRM,Salesforce.Com Inc,Technology,2018-02-21,114.48,2018-02-21,72.63697441666666,
CRM,Salesforce.Com Inc,Technology,2018-02-22,113.0,2018-02-22,72.31311035,
CRM,Salesforce.Com Inc,Technology,2018-02-23,114.96,2018-02-23,73.85311903333333,
CRM,Salesforce.Com Inc,Technology,2018-02-26,116.65,2018-02-26,75.2686123,
CRM,Salesforce.Com Inc,Technology,2018-02-27,116.47,2018-02-27,74.83578406666666,
CRM,Salesforce.Com Inc,Technology,2018-02-28,116.25,2018-02-28,74.502697,
CRM,Salesforce.Com Inc,Technology,2018-03-01,119.43,2018-03-01,74.15815983333333,
CRM,Salesforce.Com Inc,Technology,2018-03-02,121.92,2018-03-02,74.94069383333333,
CRM,Salesforce.Com Inc,Technology,2018-03-05,122.5,2018-03-05,75.64311918333333,
CRM,Salesforce.Com Inc,Technology,2018-03-06,124.48,2018-03-06,75.86657086666666,
CRM,Salesforce.Com Inc,Technology,2018-03-07,125.33,2018-03-07,76.43249734999999,
CRM,Salesforce.Com Inc,Technology,2018-03-08,126.36,2018-03-08,76.43921715,
CRM,Salesforce.Com Inc,Technology,2018-03-09,127.41,2018-03-09,77.81711643333334,
CRM,Salesforce.Com Inc,Technology,2018-03-12,126.78,2018-03-12,77.86695755000001,
CRM,Salesforce.Com Inc,Technology,2018-03-13,126.73,2018-03-13,77.27953538333334,
CRM,Salesforce.Com Inc,Technology,2018-03-14,127.99,2018-03-14,77.21715516666667,
CRM,Salesforce.Com Inc,Technology,2018-03-15,127.22,2018-03-15,77.20358318333334,
CRM,Salesforce.Com Inc,Technology,2018-03-16,125.97,2018-03-16,77.11474908333334,
CRM,Salesforce.Com Inc,Technology,2018-03-19,124.98,2018-03-19,76.04843593333334,
CRM,Salesforce.Com Inc,Technology,2018-03-20,125.12,2018-03-20,76.07985576666667,
CRM,Salesforce.Com Inc,Technology,2018-03-21,121.7,2018-03-21,75.30431481666666,
CRM,Salesforce.Com Inc,Technology,2018-03-22,118.04,2018-03-22,73.30854781666666,
CRM,Salesforce.Com Inc,Technology,2018-03-23,114.43,2018-03-23,71.42938099999999,
CRM,Salesforce.Com Inc,Technology,2018-03-26,118.97,2018-03-26,74.79061995,
CRM,Salesforce.Com Inc,Technology,2018-03-27,113.81,2018-03-27,72.50612296666667,
CRM,Salesforce.Com Inc,Technology,2018-03-28,112.88,2018-03-28,71.96622958333333,
CRM,Salesforce.Com Inc,Technology,2018-03-29,116.3,2018-03-29,73.53365656666666,
CRM,Salesforce.Com Inc,Technology,2018-04-02,115.3,2018-04-02,71.73892731666666,
CRM,Salesforce.Com Inc,Technology,2018-04-03,116.49,2018-04-03,72.33785155,
CRM,Salesforce.Com Inc,Technology,2018-04-04,119.48,2018-04-04,73.97434941666667,
CRM,Salesforce.Com Inc,Technology,2018-04-05,119.04,2018-04-05,74.09060908333333,
CRM,Salesforce.Com Inc,Technology,2018-04-06,116.1,2018-04-06,72.26087085,
CRM,Salesforce.Com Inc,Technology,2018-04-09,117.19,2018-04-09,73.03573693333333,
CRM,Salesforce.Com Inc,Technology,2018-04-10,119.49,2018-04-10,74.66258468333334,
CRM,Salesforce.Com Inc,Technology,2018-04-11,119.16,2018-04-11,74.37464206666667,
CRM,Salesforce.Com Inc,Technology,2018-04-12,121.4,2018-04-12,75.7950952,
CRM,Salesforce.Com Inc,Technology,2018-04-13,119.01,2018-04-13,74.99600056666667,
CRM,Salesforce.Com Inc,Technology,2018-04-16,119.41,2018-04-16,75.54854905,
CRM,Salesforce.Com Inc,Technology,2018-04-17,123.35,2018-04-17,77.33417091666666,
CRM,Salesforce.Com Inc,Technology,2018-04-18,124.46,2018-04-18,76.04295173333334,
CRM,Salesforce.Com Inc,Technology,2018-04-19,124.06,2018-04-19,75.37502775,
CRM,Salesforce.Com Inc,Technology,2018-04-20,122.82,2018-04-20,74.18972718333333,
CRM,Salesforce.Com Inc,Technology,2018-04-23,121.89,2018-04-23,74.15340878333333,
CRM,Salesforce.Com Inc,Technology,2018-04-24,117.88,2018-04-24,72.98085131666666,
CRM,Salesforce.Com Inc,Technology,2018-04-25,117.32,2018-04-25,72.82171126666667,
CRM,Salesforce.Com Inc,Technology,2018-04-26,120.83,2018-04-26,74.14882438333333,
CRM,Salesforce.Com Inc,Technology,2018-04-27,120.22,2018-04-27,74.21316698333334,
CRM,Salesforce.Com Inc,Technology,2018-04-30,120.99,2018-04-30,73.68250183333333,
CRM,Salesforce.Com Inc,Technology,2018-05-01,123.11,2018-05-01,74.75177183333334,
CRM,Salesforce.Com Inc,Technology,2018-05-02,122.82,2018-05-02,74.15559266666666,
CRM,Salesforce.Com Inc,Technology,2018-05-03,124.41,2018-05-03,74.54276533333334,
CRM,Salesforce.Com Inc,Technology,2018-05-04,125.12,2018-05-04,75.59241885,
CRM,Salesforce.Com Inc,Technology,2018-05-07,126.97,2018-05-07,76.1753468,
CRM,Salesforce.Com Inc,Technology,2018-05-08,128.75,2018-05-08,76.4555683,
CRM,Salesforce.Com Inc,Technology,2018-05-09,129.73,2018-05-09,77.15095526666666,
CRM,Salesforce.Com Inc,Technology,2018-05-10,130.62,2018-05-10,77.89795638333334,
CRM,Salesforce.Com Inc,Technology,2018-05-11,130.63,2018-05-11,77.72655531666666,
CRM,Salesforce.Com Inc,Technology,2018-05-14,127.69,2018-05-14,77.29169806666667,
CRM,Salesforce.Com Inc,Technology,2018-05-15,128.13,2018-05-15,76.9390823,
CRM,Salesforce.Com Inc,Technology,2018-05-16,128.77,2018-05-16,77.32709368333333,
CRM,Salesforce.Com Inc,Technology,2018-05-17,126.05,2018-05-17,76.43529840000001,
CRM,Salesforce.Com Inc,Technology,2018-05-18,126.96,2018-05-18,76.30831288333333,
CRM,Salesforce.Com Inc,Technology,2018-05-21,126.37,2018-05-21,76.8365493,
CRM,Salesforce.Com Inc,Technology,2018-05-22,125.44,2018-05-22,76.60017035,
CRM,Salesforce.Com Inc,Technology,2018-05-23,128.09,2018-05-23,77.33435501666666,
CRM,Salesforce.Com Inc,Technology,2018-05-24,128.74,2018-05-24,77.21941475,
CRM,Salesforce.Com Inc,Technology,2018-05-25,127.96,2018-05-25,77.1148753,
CRM,Salesforce.Com Inc,Technology,2018-05-29,126.88,2018-05-29,76.48321198333333,
CRM,Salesforce.Com Inc,Technology,2018-05-30,129.3,2018-05-30,77.23360391666667,
CRM,Salesforce.Com Inc,Technology,2018-05-31,129.33,2018-05-31,76.93843428333334,
CRM,Salesforce.Com Inc,Technology,2018-06-01,130.52,2018-06-01,78.0721244,
CRM,Salesforce.Com Inc,Technology,2018-06-04,132.65,2018-06-04,78.72169468333333,
CRM,Salesforce.Com Inc,Technology,2018-06-05,134.12,2018-06-05,79.1620822,
CRM,Salesforce.Com Inc,Technology,2018-06-06,135.55,2018-06-06,79.76171378333333,
CRM,Salesforce.Com Inc,Technology,2018-06-07,132.91,2018-06-07,78.87420466666667,
CRM,Salesforce.Com Inc,Technology,2018-06-08,133.53,2018-06-08,78.98086441666666,
CRM,Salesforce.Com Inc,Technology,2018-06-11,133.98,2018-06-11,78.95495104999999,
CRM,Salesforce.Com Inc,Technology,2018-06-12,136.26,2018-06-12,79.53480493333333,
CRM,Salesforce.Com Inc,Technology,2018-06-13,136.5,2018-06-13,79.41287358333334,
CRM,Salesforce.Com Inc,Technology,2018-06-14,138.41,2018-06-14,79.85042701666667,
CRM,Salesforce.Com Inc,Technology,2018-06-15,138.41,2018-06-15,79.46625395,
CRM,Salesforce.Com Inc,Technology,2018-06-18,139.8,2018-06-18,79.41292331666666,
CRM,Salesforce.Com Inc,Technology,2018-06-19,139.52,2018-06-19,79.07181795000001,
CRM,Salesforce.Com Inc,Technology,2018-06-20,138.94,2018-06-20,79.07026441666666,
CRM,Salesforce.Com Inc,Technology,2018-06-21,137.88,2018-06-21,78.29172498333334,
CRM,Salesforce.Com Inc,Technology,2018-06-22,135.01,2018-06-22,77.73082761666666,
CRM,Salesforce.Com Inc,Technology,2018-06-25,133.19,2018-06-25,76.28782231666666,
CRM,Salesforce.Com Inc,Technology,2018-06-26,135.48,2018-06-26,76.79270559999999,
CRM,Salesforce.Com Inc,Technology,2018-06-27,133.22,2018-06-27,75.79269386666667,
CRM,Salesforce.Com Inc,Technology,2018-06-28,135.12,2018-06-28,76.82238725,
CRM,Salesforce.Com Inc,Technology,2018-06-29,136.4,2018-06-29,77.05321666666667,
CRM,Salesforce.Com Inc,Technology,2018-07-02,140.43,2018-07-02,78.08913098333333,
CRM,Salesforce.Com Inc,Technology,2018-07-03,137.84,2018-07-03,77.21194011666667,
CRM,Salesforce.Com Inc,Technology,2018-07-05,139.77,2018-07-05,78.16106788333333,
CRM,Salesforce.Com Inc,Technology,2018-07-06,141.4,2018-07-06,79.00332806666667,
CRM,Salesforce.Com Inc,Technology,2018-07-09,141.76,2018-07-09,79.58665621666667,
CRM,Salesforce.Com Inc,Technology,2018-07-10,142.45,2018-07-10,79.84738336666666,
CRM,Salesforce.Com Inc,Technology,2018-07-11,145.25,2018-07-11,80.04115231666667,
CRM,Salesforce.Com Inc,Technology,2018-07-12,148.16,2018-07-12,81.50909871666666,
CRM,Salesforce.Com Inc,Technology,2018-07-13,147.61,2018-07-13,81.2746988,
CRM,Salesforce.Com Inc,Technology,2018-07-16,146.96,2018-07-16,81.08515373333334,
CRM,Salesforce.Com Inc,Technology,2018-07-17,147.02,2018-07-17,80.96822031666666,
CRM,Salesforce.Com Inc,Technology,2018-07-18,147.84,2018-07-18,81.04009626666667,
CRM,Salesforce.Com Inc,Technology,2018-07-19,147.16,2018-07-19,81.54145496666666,
CRM,Salesforce.Com Inc,Technology,2018-07-20,146.87,2018-07-20,81.33484921666667,
CRM,Salesforce.Com Inc,Technology,2018-07-23,147.56,2018-07-23,81.70800505,
CRM,Salesforce.Com Inc,Technology,2018-07-24,146.0,2018-07-24,81.57059731666666,
CRM,Salesforce.Com Inc,Technology,2018-07-25,148.87,2018-07-25,82.80267223333334,
CRM,Salesforce.Com Inc,Technology,2018-07-26,147.57,2018-07-26,82.39615635,
CRM,Salesforce.Com Inc,Technology,2018-07-27,143.91,2018-07-27,80.36027084999999,
CRM,Salesforce.Com Inc,Technology,2018-07-30,138.03,2018-07-30,78.95849693333334,
CRM,Salesforce.Com Inc,Technology,2018-07-31,137.15,2018-07-31,78.94472795,
CRM,Salesforce.Com Inc,Technology,2018-08-01,137.68,2018-08-01,79.36986853333333,
CRM,Salesforce.Com Inc,Technology,2018-08-02,141.14,2018-08-02,80.51163493333333,
CRM,Salesforce.Com Inc,Technology,2018-08-03,141.04,2018-08-03,81.26557843333333,
CRM,Salesforce.Com Inc,Technology,2018-08-06,142.71,2018-08-06,81.45148736666667,
CRM,Salesforce.Com Inc,Technology,2018-08-07,144.44,2018-08-07,82.00492501666666,
CRM,Salesforce.Com Inc,Technology,2018-08-08,145.17,2018-08-08,82.28921921666667,
CRM,Salesforce.Com Inc,Technology,2018-08-09,145.82,2018-08-09,82.43754518333333,
CRM,Salesforce.Com Inc,Technology,2018-08-10,145.51,2018-08-10,82.02899641666666,
CRM,Salesforce.Com Inc,Technology,2018-08-13,144.45,2018-08-13,81.4891038,
CRM,Salesforce.Com Inc,Technology,2018-08-14,146.57,2018-08-14,82.16378978333334,
CRM,Salesforce.Com Inc,Technology,2018-08-15,145.04,2018-08-15,81.64755425,
CRM,Salesforce.Com Inc,Technology,2018-08-16,145.73,2018-08-16,82.21458125,
CRM,Salesforce.Com Inc,Technology,2018-08-17,145.02,2018-08-17,82.4436473,
CRM,Salesforce.Com Inc,Technology,2018-08-20,145.71,2018-08-20,82.38232628333334,
CRM,Salesforce.Com Inc,Technology,2018-08-21,145.53,2018-08-21,82.2236845,
CRM,Salesforce.Com Inc,Technology,2018-08-22,146.46,2018-08-22,82.40362818333334,
CRM,Salesforce.Com Inc,Technology,2018-08-23,147.83,2018-08-23,82.74004778333334,
CRM,Salesforce.Com Inc,Technology,2018-08-24,152.3,2018-08-24,83.87508406666667,
CRM,Salesforce.Com Inc,Technology,2018-08-27,151.68,2018-08-27,84.2580159,
CRM,Salesforce.Com Inc,Technology,2018-08-28,152.99,2018-08-28,84.72336676666667,
CRM,Salesforce.Com Inc,Technology,2018-08-29,154.8,2018-08-29,85.66259588333332,
CRM,Salesforce.Com Inc,Technology,2018-08-30,152.14,2018-08-30,84.95947913333333,
CRM,Salesforce.Com Inc,Technology,2018-08-31,152.68,2018-08-31,85.40318358333333,
CRM,Salesforce.Com Inc,Technology,2018-09-04,153.21,2018-09-04,85.2442228,
CRM,Salesforce.Com Inc,Technology,2018-09-05,148.65,2018-09-05,83.93744125,
CRM,Salesforce.Com Inc,Technology,2018-09-06,148.83,2018-09-06,83.75544073333333,
CRM,Salesforce.Com Inc,Technology,2018-09-07,150.43,2018-09-07,83.59232705000001,
CRM,Salesforce.Com Inc,Technology,2018-09-10,151.32,2018-09-10,83.81453265,
CRM,Salesforce.Com Inc,Technology,2018-09-11,152.84,2018-09-11,84.48758504999999,
CRM,Salesforce.Com Inc,Technology,2018-09-12,155.37,2018-09-12,84.8625522,
CRM,Salesforce.Com Inc,Technology,2018-09-13,158.18,2018-09-13,86.18802383333333,
CRM,Salesforce.Com Inc,Technology,2018-09-14,157.49,2018-09-14,85.98182076666667,
CRM,Salesforce.Com Inc,Technology,2018-09-17,154.92,2018-09-17,85.00891524999999,
CRM,Salesforce.Com Inc,Technology,2018-09-18,156.0,2018-09-18,85.60389518333334,
CRM,Salesforce.Com Inc,Technology,2018-09-19,152.9,2018-09-19,84.89820201666667,
CRM,Salesforce.Com Inc,Technology,2018-09-20,155.5,2018-09-20,86.184597,
CRM,Salesforce.Com Inc,Technology,2018-09-21,155.52,2018-09-21,86.27039455,
CRM,Salesforce.Com Inc,Technology,2018-09-24,158.78,2018-09-24,86.85259331666667,
CRM,Salesforce.Com Inc,Technology,2018-09-25,158.87,2018-09-25,86.60211833333334,
CRM,Salesforce.Com Inc,Technology,2018-09-26,158.33,2018-09-26,86.67645041666667,
CRM,Salesforce.Com Inc,Technology,2018-09-27,160.43,2018-09-27,87.2767664,
CRM,Salesforce.Com Inc,Technology,2018-09-28,159.03,2018-09-28,87.28367318333333,
CRM,Salesforce.Com Inc,Technology,2018-10-01,159.86,2018-10-01,87.82100923333333,
CRM,Salesforce.Com Inc,Technology,2018-10-02,157.26,2018-10-02,87.75387983333333,
CRM,Salesforce.Com Inc,Technology,2018-10-03,159.1,2018-10-03,88.22225466666667,
CRM,Salesforce.Com Inc,Technology,2018-10-04,154.9,2018-10-04,86.57824426666667,
CRM,Salesforce.Com Inc,Technology,2018-10-05,155.07,2018-10-05,85.86106941666667,
CRM,Salesforce.Com Inc,Technology,2018-10-08,148.65,2018-10-08,84.39459711666667,
CRM,Salesforce.Com Inc,Technology,2018-10-09,148.5,2018-10-09,84.49469246666666,
CRM,Salesforce.Com Inc,Technology,2018-10-10,137.81,2018-10-10,80.20532395,
CRM,Salesforce.Com Inc,Technology,2018-10-11,139.24,2018-10-11,79.54810623333334,
CRM,Salesforce.Com Inc,Technology,2018-10-12,146.74,2018-10-12,82.2515256,
CRM,Salesforce.Com Inc,Technology,2018-10-15,141.95,2018-10-15,80.78246295,
CRM,Salesforce.Com Inc,Technology,2018-10-16,147.44,2018-10-16,83.32059120000001,
CRM,Salesforce.Com Inc,Technology,2018-10-17,147.01,2018-10-17,81.74215725,
CRM,Salesforce.Com Inc,Technology,2018-10-18,142.84,2018-10-18,79.83106738333333,
CRM,Salesforce.Com Inc,Technology,2018-10-19,140.49,2018-10-19,79.24981851666666,
CRM,Salesforce.Com Inc,Technology,2018-10-22,142.95,2018-10-22,80.19578665,
CRM,Salesforce.Com Inc,Technology,2018-10-23,140.66,2018-10-23,79.68395045,
CRM,Salesforce.Com Inc,Technology,2018-10-24,133.26,2018-10-24,76.2064676,
CRM,Salesforce.Com Inc,Technology,2018-10-25,140.8,2018-10-25,78.98529193333333,
CRM,Salesforce.Com Inc,Technology,2018-10-26,135.52,2018-10-26,77.56006678333334,
CRM,Salesforce.Com Inc,Technology,2018-10-29,130.99,2018-10-29,75.37912595,
CRM,Salesforce.Com Inc,Technology,2018-10-30,132.17,2018-10-30,75.50355623333333,
CRM,Salesforce.Com Inc,Technology,2018-10-31,137.24,2018-10-31,77.10773375000001,
CRM,Salesforce.Com Inc,Technology,2018-11-01,139.59,2018-11-01,77.8547738,
CRM,Salesforce.Com Inc,Technology,2018-11-02,136.79,2018-11-02,76.498439,
CRM,Salesforce.Com Inc,Technology,2018-11-05,135.44,2018-11-05,77.04233066666667,
CRM,Salesforce.Com Inc,Technology,2018-11-06,133.95,2018-11-06,77.3017081,
CRM,Salesforce.Com Inc,Technology,2018-11-07,141.79,2018-11-07,80.17373706666667,
CRM,Salesforce.Com Inc,Technology,2018-11-08,141.87,2018-11-08,80.25749733333333,
CRM,Salesforce.Com Inc,Technology,2018-11-09,136.92,2018-11-09,78.62113091666667,
CRM,Salesforce.Com Inc,Technology,2018-11-12,130.5,2018-11-12,75.92894365,
CRM,Salesforce.Com Inc,Technology,2018-11-13,132.16,2018-11-13,76.16639203333334,
CRM,Salesforce.Com Inc,Technology,2018-11-14,129.35,2018-11-14,74.99494131666667,
CRM,Salesforce.Com Inc,Technology,2018-11-15,132.49,2018-11-15,76.74220946666667,
CRM,Salesforce.Com Inc,Technology,2018-11-16,132.55,2018-11-16,77.06007271666667,
CRM,Salesforce.Com Inc,Technology,2018-11-19,121.01,2018-11-19,73.86733783333334,
CRM,Salesforce.Com Inc,Technology,2018-11-20,120.67,2018-11-20,72.3072055,
CRM,Salesforce.Com Inc,Technology,2018-11-21,123.59,2018-11-21,73.19457053333333,
CRM,Salesforce.Com Inc,Technology,2018-11-23,122.03,2018-11-23,72.44351533333334,
CRM,Salesforce.Com Inc,Technology,2018-11-26,126.41,2018-11-26,74.40523596666667,
CRM,Salesforce.Com Inc,Technology,2018-11-27,127.54,2018-11-27,74.9185071,
CRM,Salesforce.Com Inc,Technology,2018-11-28,140.64,2018-11-28,78.68341011666666,
CRM,Salesforce.Com Inc,Technology,2018-11-29,139.72,2018-11-29,77.96334438333334,
CRM,Salesforce.Com Inc,Technology,2018-11-30,142.76,2018-11-30,79.22260885,
CRM,Salesforce.Com Inc,Technology,2018-12-03,144.15,2018-12-03,80.2810196,
CRM,Salesforce.Com Inc,Technology,2018-12-04,139.24,2018-12-04,77.52621561666668,
CRM,Salesforce.Com Inc,Technology,2018-12-06,142.06,2018-12-06,78.57009801666668,
CRM,Salesforce.Com Inc,Technology,2018-12-07,135.95,2018-12-07,75.40600318333334,
CRM,Salesforce.Com Inc,Technology,2018-12-10,137.27,2018-12-10,76.55155303333333,
CRM,Salesforce.Com Inc,Technology,2018-12-11,136.79,2018-12-11,76.61942783333333,
CRM,Salesforce.Com Inc,Technology,2018-12-12,140.09,2018-12-12,77.41640723333335,
CRM,Salesforce.Com Inc,Technology,2018-12-13,141.14,2018-12-13,77.74345596666666,
CRM,Salesforce.Com Inc,Technology,2018-12-14,137.04,2018-12-14,75.88049046666667,
CRM,Salesforce.Com Inc,Technology,2018-12-17,130.83,2018-12-17,73.43236385,
CRM,Salesforce.Com Inc,Technology,2018-12-18,132.32,2018-12-18,74.08736488333334,
CRM,Salesforce.Com Inc,Technology,2018-12-19,131.16,2018-12-19,73.15855218333333,
CRM,Salesforce.Com Inc,Technology,2018-12-20,127.73,2018-12-20,71.52906106666667,
CRM,Salesforce.Com Inc,Technology,2018-12-21,122.91,2018-12-21,69.48753425,
CRM,Salesforce.Com Inc,Technology,2018-12-24,121.33,2018-12-24,67.55747385,
CRM,Salesforce.Com Inc,Technology,2018-12-26,130.84,2018-12-26,71.78837328333333,
CRM,Salesforce.Com Inc,Technology,2018-12-27,135.2,2018-12-27,72.97563856666666,
CRM,Salesforce.Com Inc,Technology,2018-12-28,134.68,2018-12-28,72.70457581666666,
CRM,Salesforce.Com Inc,Technology,2018-12-31,136.97,2018-12-31,73.52770658333333,
CRM,Salesforce.Com Inc,Technology,2019-01-02,135.55,2019-01-02,73.39463756666667,
CRM,Salesforce.Com Inc,Technology,2019-01-03,130.4,2019-01-03,70.39897448333333,
CRM,Salesforce.Com Inc,Technology,2019-01-04,137.96,2019-01-04,73.87851096666667,
CRM,Salesforce.Com Inc,Technology,2019-01-07,142.22,2019-01-07,74.77989368333333,
CRM,Salesforce.Com Inc,Technology,2019-01-08,145.72,2019-01-08,75.9106901,
CRM,Salesforce.Com Inc,Technology,2019-01-09,145.99,2019-01-09,76.41031873333334,
CRM,Salesforce.Com Inc,Technology,2019-01-10,147.04,2019-01-10,76.71122281666666,
CRM,Salesforce.Com Inc,Technology,2019-01-11,147.55,2019-01-11,76.65578090000001,
CRM,Salesforce.Com Inc,Technology,2019-01-14,146.05,2019-01-14,75.9271585,
CRM,Salesforce.Com Inc,Technology,2019-01-15,149.19,2019-01-15,77.37845125,
CRM,Salesforce.Com Inc,Technology,2019-01-16,148.54,2019-01-16,77.31205925,
CRM,Salesforce.Com Inc,Technology,2019-01-17,149.82,2019-01-17,77.84210148333334,
CRM,Salesforce.Com Inc,Technology,2019-01-18,152.51,2019-01-18,79.02334496666667,
CRM,Salesforce.Com Inc,Technology,2019-01-22,148.95,2019-01-22,77.62186101666667,
CRM,Salesforce.Com Inc,Technology,2019-01-23,149.75,2019-01-23,79.35541214999999,
CRM,Salesforce.Com Inc,Technology,2019-01-24,146.87,2019-01-24,78.98733983333334,
CRM,Salesforce.Com Inc,Technology,2019-01-25,149.74,2019-01-25,79.68975928333333,
CRM,Salesforce.Com Inc,Technology,2019-01-28,147.33,2019-01-28,78.83041351666667,
CRM,Salesforce.Com Inc,Technology,2019-01-29,145.18,2019-01-29,78.07910851666666,
CRM,Salesforce.Com Inc,Technology,2019-01-30,149.16,2019-01-30,79.9809666,
CRM,Salesforce.Com Inc,Technology,2019-01-31,151.97,2019-01-31,80.21491475,
CRM,Salesforce.Com Inc,Technology,2019-02-01,155.87,2019-02-01,80.80672153333333,
CRM,Salesforce.Com Inc,Technology,2019-02-04,157.72,2019-02-04,81.9942307,
CRM,Salesforce.Com Inc,Technology,2019-02-05,158.99,2019-02-05,82.71003313333334,
CRM,Salesforce.Com Inc,Technology,2019-02-06,158.13,2019-02-06,82.54279054999999,
CRM,Salesforce.Com Inc,Technology,2019-02-07,154.93,2019-02-07,81.33438995,
CRM,Salesforce.Com Inc,Technology,2019-02-08,156.67,2019-02-08,81.77990755,
CRM,Salesforce.Com Inc,Technology,2019-02-11,159.91,2019-02-11,82.29758455,
CRM,Salesforce.Com Inc,Technology,2019-02-12,162.79,2019-02-12,83.60064555,
CRM,Salesforce.Com Inc,Technology,2019-02-13,160.4,2019-02-13,83.36622846666667,
CRM,Salesforce.Com Inc,Technology,2019-02-14,159.47,2019-02-14,83.29585881666667,
CRM,Salesforce.Com Inc,Technology,2019-02-15,159.05,2019-02-15,83.90446676666666,
CRM,Salesforce.Com Inc,Technology,2019-02-19,160.61,2019-02-19,84.25991746666666,
CRM,Salesforce.Com Inc,Technology,2019-02-20,158.54,2019-02-20,83.7723152,
CRM,Salesforce.Com Inc,Technology,2019-02-21,159.63,2019-02-21,84.22648411666667,
CRM,Salesforce.Com Inc,Technology,2019-02-22,161.31,2019-02-22,85.28372424999999,
CRM,Salesforce.Com Inc,Technology,2019-02-25,161.36,2019-02-25,85.66076333333335,
CRM,Salesforce.Com Inc,Technology,2019-02-26,163.0,2019-02-26,86.17285856666666,
CRM,Salesforce.Com Inc,Technology,2019-02-27,163.12,2019-02-27,86.17326628333335,
CRM,Salesforce.Com Inc,Technology,2019-02-28,163.65,2019-02-28,86.01695480000001,
CRM,Salesforce.Com Inc,Technology,2019-03-01,164.53,2019-03-01,86.45632128333334,
CRM,Salesforce.Com Inc,Technology,2019-03-04,158.5,2019-03-04,85.39924178333332,
CRM,Salesforce.Com Inc,Technology,2019-03-05,156.97,2019-03-05,84.95080928333333,
CRM,Salesforce.Com Inc,Technology,2019-03-06,156.79,2019-03-06,84.71535921666667,
CRM,Salesforce.Com Inc,Technology,2019-03-07,155.6,2019-03-07,83.89475213333333,
CRM,Salesforce.Com Inc,Technology,2019-03-08,155.06,2019-03-08,83.75454945,
CRM,Salesforce.Com Inc,Technology,2019-03-11,157.65,2019-03-11,85.40160026666666,
CRM,Salesforce.Com Inc,Technology,2019-03-12,158.28,2019-03-12,85.85650146666667,
CRM,Salesforce.Com Inc,Technology,2019-03-13,159.81,2019-03-13,86.50528695000001,
CRM,Salesforce.Com Inc,Technology,2019-03-14,160.67,2019-03-14,86.65972233333333,
CRM,Salesforce.Com Inc,Technology,2019-03-15,161.51,2019-03-15,87.39226878333334,
CRM,Salesforce.Com Inc,Technology,2019-03-18,161.95,2019-03-18,87.92366268333335,
CRM,Salesforce.Com Inc,Technology,2019-03-19,163.93,2019-03-19,88.22427046666667,
CRM,Salesforce.Com Inc,Technology,2019-03-20,163.51,2019-03-20,88.02212616666667,
CRM,Salesforce.Com Inc,Technology,2019-03-21,166.95,2019-03-21,89.77385826666666,
CRM,Salesforce.Com Inc,Technology,2019-03-22,161.5,2019-03-22,87.54904365,
CRM,Salesforce.Com Inc,Technology,2019-03-25,160.88,2019-03-25,87.34196835,
CRM,Salesforce.Com Inc,Technology,2019-03-26,159.4,2019-03-26,87.36589978333335,
CRM,Salesforce.Com Inc,Technology,2019-03-27,155.12,2019-03-27,86.3530078,
CRM,Salesforce.Com Inc,Technology,2019-03-28,155.18,2019-03-28,86.5139821,
CRM,Salesforce.Com Inc,Technology,2019-03-29,158.37,2019-03-29,87.5939498,
CRM,Salesforce.Com Inc,Technology,2019-04-01,161.18,2019-04-01,88.84510543333333,
CRM,Salesforce.Com Inc,Technology,2019-04-02,160.51,2019-04-02,88.85676666666666,
CRM,Salesforce.Com Inc,Technology,2019-04-03,162.62,2019-04-03,89.68656305,
CRM,Salesforce.Com Inc,Technology,2019-04-04,158.52,2019-04-04,88.85074036666667,
CRM,Salesforce.Com Inc,Technology,2019-04-05,158.56,2019-04-05,89.02465541666668,
CRM,Salesforce.Com Inc,Technology,2019-04-08,158.47,2019-04-08,89.20926835,
CRM,Salesforce.Com Inc,Technology,2019-04-09,156.97,2019-04-09,88.56183158333333,
CRM,Salesforce.Com Inc,Technology,2019-04-10,160.24,2019-04-10,89.57727021666666,
CRM,Salesforce.Com Inc,Technology,2019-04-11,160.73,2019-04-11,89.68941695,
CRM,Salesforce.Com Inc,Technology,2019-04-12,160.71,2019-04-12,90.05199955,
CRM,Salesforce.Com Inc,Technology,2019-04-15,160.09,2019-04-15,89.93896863333333,
CRM,Salesforce.Com Inc,Technology,2019-04-16,158.69,2019-04-16,89.94745278333333,
CRM,Salesforce.Com Inc,Technology,2019-04-17,155.34,2019-04-17,89.08530358333333,
CRM,Salesforce.Com Inc,Technology,2019-04-18,155.99,2019-04-18,89.64443878333333,
CRM,Salesforce.Com Inc,Technology,2019-04-22,158.76,2019-04-22,90.0446831,
CRM,Salesforce.Com Inc,Technology,2019-04-23,161.23,2019-04-23,91.09643816666666,
CRM,Salesforce.Com Inc,Technology,2019-04-24,159.56,2019-04-24,90.69061383333333,
