symbol,name,date,adjclose,daten,rsi
CRM,Salesforce.Com Inc,2018-02-13,107.69,2018-02-13,
CRM,Salesforce.Com Inc,2018-02-14,109.02,2018-02-14,
CRM,Salesforce.Com Inc,2018-02-15,113.12,2018-02-15,
CRM,Salesforce.Com Inc,2018-02-16,112.86,2018-02-16,
CRM,Salesforce.Com Inc,2018-02-20,114.35,2018-02-20,
CRM,Salesforce.Com Inc,2018-02-21,114.48,2018-02-21,
CRM,Salesforce.Com Inc,2018-02-22,113.0,2018-02-22,
CRM,Salesforce.Com Inc,2018-02-23,114.96,2018-02-23,
CRM,Salesforce.Com Inc,2018-02-26,116.65,2018-02-26,
CRM,Salesforce.Com Inc,2018-02-27,116.47,2018-02-27,
CRM,Salesforce.Com Inc,2018-02-28,116.25,2018-02-28,
CRM,Salesforce.Com Inc,2018-03-01,119.43,2018-03-01,
CRM,Salesforce.Com Inc,2018-03-02,121.92,2018-03-02,
CRM,Salesforce.Com Inc,2018-03-05,122.5,2018-03-05,
CRM,Salesforce.Com Inc,2018-03-06,124.48,2018-03-06,91.05657290226604
CRM,Salesforce.Com Inc,2018-03-07,125.33,2018-03-07,91.61856217660504
CRM,Salesforce.Com Inc,2018-03-08,126.36,2018-03-08,92.25377214627153
CRM,Salesforce.Com Inc,2018-03-09,127.41,2018-03-09,92.84877111671058
CRM,Salesforce.Com Inc,2018-03-12,126.78,2018-03-12,88.45840262290137
CRM,Salesforce.Com Inc,2018-03-13,126.73,2018-03-13,88.10233999345743
CRM,Salesforce.Com Inc,2018-03-14,127.99,2018-03-14,89.27402119132172
CRM,Salesforce.Com Inc,2018-03-15,127.22,2018-03-15,83.8402031424966
CRM,Salesforce.Com Inc,2018-03-16,125.97,2018-03-16,75.77676889201582
CRM,Salesforce.Com Inc,2018-03-19,124.98,2018-03-19,70.03198093708527
CRM,Salesforce.Com Inc,2018-03-20,125.12,2018-03-20,70.37402970277323
CRM,Salesforce.Com Inc,2018-03-21,121.7,2018-03-21,54.122605094882324
CRM,Salesforce.Com Inc,2018-03-22,118.04,2018-03-22,42.74596941068037
CRM,Salesforce.Com Inc,2018-03-23,114.43,2018-03-23,34.94378952470629
CRM,Salesforce.Com Inc,2018-03-26,118.97,2018-03-26,47.83832381832918
CRM,Salesforce.Com Inc,2018-03-27,113.81,2018-03-27,38.49849037276908
CRM,Salesforce.Com Inc,2018-03-28,112.88,2018-03-28,37.0928590791471
CRM,Salesforce.Com Inc,2018-03-29,116.3,2018-03-29,45.03986200096753
CRM,Salesforce.Com Inc,2018-04-02,115.3,2018-04-02,43.31673336236062
CRM,Salesforce.Com Inc,2018-04-03,116.49,2018-04-03,45.96596361027643
CRM,Salesforce.Com Inc,2018-04-04,119.48,2018-04-04,52.03225226861144
CRM,Salesforce.Com Inc,2018-04-05,119.04,2018-04-05,51.122683633311205
CRM,Salesforce.Com Inc,2018-04-06,116.1,2018-04-06,45.41054309300728
CRM,Salesforce.Com Inc,2018-04-09,117.19,2018-04-09,47.7418688709719
CRM,Salesforce.Com Inc,2018-04-10,119.49,2018-04-10,52.364710568392134
CRM,Salesforce.Com Inc,2018-04-11,119.16,2018-04-11,51.65860664778298
CRM,Salesforce.Com Inc,2018-04-12,121.4,2018-04-12,55.99610931110017
CRM,Salesforce.Com Inc,2018-04-13,119.01,2018-04-13,50.76253430813156
CRM,Salesforce.Com Inc,2018-04-16,119.41,2018-04-16,51.578229751581624
CRM,Salesforce.Com Inc,2018-04-17,123.35,2018-04-17,58.815673867285994
CRM,Salesforce.Com Inc,2018-04-18,124.46,2018-04-18,60.60227319119567
CRM,Salesforce.Com Inc,2018-04-19,124.06,2018-04-19,59.59891670444321
CRM,Salesforce.Com Inc,2018-04-20,122.82,2018-04-20,56.47725180725892
CRM,Salesforce.Com Inc,2018-04-23,121.89,2018-04-23,54.184946243325676
CRM,Salesforce.Com Inc,2018-04-24,117.88,2018-04-24,45.59213968883253
CRM,Salesforce.Com Inc,2018-04-25,117.32,2018-04-25,44.530105614374655
CRM,Salesforce.Com Inc,2018-04-26,120.83,2018-04-26,52.06691648289246
CRM,Salesforce.Com Inc,2018-04-27,120.22,2018-04-27,50.77571583646765
CRM,Salesforce.Com Inc,2018-04-30,120.99,2018-04-30,52.3810207375202
CRM,Salesforce.Com Inc,2018-05-01,123.11,2018-05-01,56.57959475608882
CRM,Salesforce.Com Inc,2018-05-02,122.82,2018-05-02,55.8541175906321
CRM,Salesforce.Com Inc,2018-05-03,124.41,2018-05-03,58.9611308706974
CRM,Salesforce.Com Inc,2018-05-04,125.12,2018-05-04,60.304633830710806
CRM,Salesforce.Com Inc,2018-05-07,126.97,2018-05-07,63.6443757802717
CRM,Salesforce.Com Inc,2018-05-08,128.75,2018-05-08,66.55963430894273
CRM,Salesforce.Com Inc,2018-05-09,129.73,2018-05-09,68.07736580533314
CRM,Salesforce.Com Inc,2018-05-10,130.62,2018-05-10,69.43414474958838
CRM,Salesforce.Com Inc,2018-05-11,130.63,2018-05-11,69.4498562734154
CRM,Salesforce.Com Inc,2018-05-14,127.69,2018-05-14,59.729106033048645
CRM,Salesforce.Com Inc,2018-05-15,128.13,2018-05-15,60.61753229617928
CRM,Salesforce.Com Inc,2018-05-16,128.77,2018-05-16,61.9330309199892
CRM,Salesforce.Com Inc,2018-05-17,126.05,2018-05-17,53.72010445372758
CRM,Salesforce.Com Inc,2018-05-18,126.96,2018-05-18,55.830460083694895
CRM,Salesforce.Com Inc,2018-05-21,126.37,2018-05-21,54.10772747680924
CRM,Salesforce.Com Inc,2018-05-22,125.44,2018-05-22,51.41464809460679
CRM,Salesforce.Com Inc,2018-05-23,128.09,2018-05-23,57.85209245671107
CRM,Salesforce.Com Inc,2018-05-24,128.74,2018-05-24,59.277359466048594
CRM,Salesforce.Com Inc,2018-05-25,127.96,2018-05-25,56.7953746951076
CRM,Salesforce.Com Inc,2018-05-29,126.88,2018-05-29,53.457769714659754
CRM,Salesforce.Com Inc,2018-05-30,129.3,2018-05-30,59.238100283487704
CRM,Salesforce.Com Inc,2018-05-31,129.33,2018-05-31,59.305573434202685
CRM,Salesforce.Com Inc,2018-06-01,130.52,2018-06-01,61.993080618491184
CRM,Salesforce.Com Inc,2018-06-04,132.65,2018-06-04,66.28503186224987
CRM,Salesforce.Com Inc,2018-06-05,134.12,2018-06-05,68.89560732001662
CRM,Salesforce.Com Inc,2018-06-06,135.55,2018-06-06,71.22941754148134
CRM,Salesforce.Com Inc,2018-06-07,132.91,2018-06-07,61.983083820683625
CRM,Salesforce.Com Inc,2018-06-08,133.53,2018-06-08,63.19153827025749
CRM,Salesforce.Com Inc,2018-06-11,133.98,2018-06-11,64.08391432119758
CRM,Salesforce.Com Inc,2018-06-12,136.26,2018-06-12,68.27996660329242
CRM,Salesforce.Com Inc,2018-06-13,136.5,2018-06-13,68.6945697999119
CRM,Salesforce.Com Inc,2018-06-14,138.41,2018-06-14,71.848207978343
CRM,Salesforce.Com Inc,2018-06-15,138.41,2018-06-15,71.848207978343
CRM,Salesforce.Com Inc,2018-06-18,139.8,2018-06-18,74.05422863547055
CRM,Salesforce.Com Inc,2018-06-19,139.52,2018-06-19,72.81639965665983
CRM,Salesforce.Com Inc,2018-06-20,138.94,2018-06-20,70.19884711210308
CRM,Salesforce.Com Inc,2018-06-21,137.88,2018-06-21,65.56042247068504
CRM,Salesforce.Com Inc,2018-06-22,135.01,2018-06-22,54.969720045970064
CRM,Salesforce.Com Inc,2018-06-25,133.19,2018-06-25,49.50796439653329
CRM,Salesforce.Com Inc,2018-06-26,135.48,2018-06-26,55.49930868693834
CRM,Salesforce.Com Inc,2018-06-27,133.22,2018-06-27,49.28397098396642
CRM,Salesforce.Com Inc,2018-06-28,135.12,2018-06-28,53.95282205941033
CRM,Salesforce.Com Inc,2018-06-29,136.4,2018-06-29,56.83572662604083
CRM,Salesforce.Com Inc,2018-07-02,140.43,2018-07-02,64.39410908707035
CRM,Salesforce.Com Inc,2018-07-03,137.84,2018-07-03,57.43347327415023
CRM,Salesforce.Com Inc,2018-07-05,139.77,2018-07-05,60.8311771152332
CRM,Salesforce.Com Inc,2018-07-06,141.4,2018-07-06,63.48233325441551
CRM,Salesforce.Com Inc,2018-07-09,141.76,2018-07-09,64.06091061322928
CRM,Salesforce.Com Inc,2018-07-10,142.45,2018-07-10,65.1990127819921
CRM,Salesforce.Com Inc,2018-07-11,145.25,2018-07-11,69.42967080533126
CRM,Salesforce.Com Inc,2018-07-12,148.16,2018-07-12,73.09096125281835
CRM,Salesforce.Com Inc,2018-07-13,147.61,2018-07-13,71.35159071045653
CRM,Salesforce.Com Inc,2018-07-16,146.96,2018-07-16,69.25405672613587
CRM,Salesforce.Com Inc,2018-07-17,147.02,2018-07-17,69.34364443869819
CRM,Salesforce.Com Inc,2018-07-18,147.84,2018-07-18,70.60428684627962
CRM,Salesforce.Com Inc,2018-07-19,147.16,2018-07-19,68.10325622460277
CRM,Salesforce.Com Inc,2018-07-20,146.87,2018-07-20,67.01301928553711
CRM,Salesforce.Com Inc,2018-07-23,147.56,2018-07-23,68.31280738168405
CRM,Salesforce.Com Inc,2018-07-24,146.0,2018-07-24,62.33273597909616
CRM,Salesforce.Com Inc,2018-07-25,148.87,2018-07-25,67.90010304577899
CRM,Salesforce.Com Inc,2018-07-26,147.57,2018-07-26,63.333773179318946
CRM,Salesforce.Com Inc,2018-07-27,143.91,2018-07-27,52.60712918814791
CRM,Salesforce.Com Inc,2018-07-30,138.03,2018-07-30,40.68521388581768
CRM,Salesforce.Com Inc,2018-07-31,137.15,2018-07-31,39.25154705504484
CRM,Salesforce.Com Inc,2018-08-01,137.68,2018-08-01,40.60895529018397
CRM,Salesforce.Com Inc,2018-08-02,141.14,2018-08-02,48.672247808238346
CRM,Salesforce.Com Inc,2018-08-03,141.04,2018-08-03,48.4674383063603
CRM,Salesforce.Com Inc,2018-08-06,142.71,2018-08-06,52.092949774585925
CRM,Salesforce.Com Inc,2018-08-07,144.44,2018-08-07,55.57942097430291
CRM,Salesforce.Com Inc,2018-08-08,145.17,2018-08-08,57.00142921099122
CRM,Salesforce.Com Inc,2018-08-09,145.82,2018-08-09,58.28203709194761
CRM,Salesforce.Com Inc,2018-08-10,145.51,2018-08-10,57.40395128495612
CRM,Salesforce.Com Inc,2018-08-13,144.45,2018-08-13,54.38661892808549
CRM,Salesforce.Com Inc,2018-08-14,146.57,2018-08-14,59.02546609092659
CRM,Salesforce.Com Inc,2018-08-15,145.04,2018-08-15,54.701730594860614
CRM,Salesforce.Com Inc,2018-08-16,145.73,2018-08-16,56.25791658359679
CRM,Salesforce.Com Inc,2018-08-17,145.02,2018-08-17,54.19476485516109
CRM,Salesforce.Com Inc,2018-08-20,145.71,2018-08-20,55.88785891669613
CRM,Salesforce.Com Inc,2018-08-21,145.53,2018-08-21,55.313471413648806
CRM,Salesforce.Com Inc,2018-08-22,146.46,2018-08-22,57.73064720198055
CRM,Salesforce.Com Inc,2018-08-23,147.83,2018-08-23,61.07124672227229
CRM,Salesforce.Com Inc,2018-08-24,152.3,2018-08-24,69.53208190342849
CRM,Salesforce.Com Inc,2018-08-27,151.68,2018-08-27,67.34572225063269
CRM,Salesforce.Com Inc,2018-08-28,152.99,2018-08-28,69.52608574452985
CRM,Salesforce.Com Inc,2018-08-29,154.8,2018-08-29,72.28013609452735
CRM,Salesforce.Com Inc,2018-08-30,152.14,2018-08-30,63.23547743242874
CRM,Salesforce.Com Inc,2018-08-31,152.68,2018-08-31,64.21446579935062
CRM,Salesforce.Com Inc,2018-09-04,153.21,2018-09-04,65.19410948512608
CRM,Salesforce.Com Inc,2018-09-05,148.65,2018-09-05,52.00345139114355
CRM,Salesforce.Com Inc,2018-09-06,148.83,2018-09-06,52.412750739558476
CRM,Salesforce.Com Inc,2018-09-07,150.43,2018-09-07,56.004235853103935
CRM,Salesforce.Com Inc,2018-09-10,151.32,2018-09-10,57.90726450400455
CRM,Salesforce.Com Inc,2018-09-11,152.84,2018-09-11,61.009213958386844
CRM,Salesforce.Com Inc,2018-09-12,155.37,2018-09-12,65.55875905366612
CRM,Salesforce.Com Inc,2018-09-13,158.18,2018-09-13,69.77685215612934
CRM,Salesforce.Com Inc,2018-09-14,157.49,2018-09-14,67.58791216616937
CRM,Salesforce.Com Inc,2018-09-17,154.92,2018-09-17,60.03374433072948
CRM,Salesforce.Com Inc,2018-09-18,156.0,2018-09-18,61.95797250489266
CRM,Salesforce.Com Inc,2018-09-19,152.9,2018-09-19,53.93144360026244
CRM,Salesforce.Com Inc,2018-09-20,155.5,2018-09-20,58.75729610354385
CRM,Salesforce.Com Inc,2018-09-21,155.52,2018-09-21,58.79305475994387
CRM,Salesforce.Com Inc,2018-09-24,158.78,2018-09-24,64.23620091975873
CRM,Salesforce.Com Inc,2018-09-25,158.87,2018-09-25,64.37610506089474
CRM,Salesforce.Com Inc,2018-09-26,158.33,2018-09-26,62.78899733748268
CRM,Salesforce.Com Inc,2018-09-27,160.43,2018-09-27,66.27148180372457
CRM,Salesforce.Com Inc,2018-09-28,159.03,2018-09-28,62.098987440401366
CRM,Salesforce.Com Inc,2018-10-01,159.86,2018-10-01,63.563653574455635
CRM,Salesforce.Com Inc,2018-10-02,157.26,2018-10-02,56.23275624521775
CRM,Salesforce.Com Inc,2018-10-03,159.1,2018-10-03,59.76897064367879
CRM,Salesforce.Com Inc,2018-10-04,154.9,2018-10-04,49.865151823021826
CRM,Salesforce.Com Inc,2018-10-05,155.07,2018-10-05,50.224673714856436
CRM,Salesforce.Com Inc,2018-10-08,148.65,2018-10-08,38.88423238112702
CRM,Salesforce.Com Inc,2018-10-09,148.5,2018-10-09,38.66456434484947
CRM,Salesforce.Com Inc,2018-10-10,137.81,2018-10-10,26.970725654529403
CRM,Salesforce.Com Inc,2018-10-11,139.24,2018-10-11,30.019760702068062
CRM,Salesforce.Com Inc,2018-10-12,146.74,2018-10-12,43.3733050969736
CRM,Salesforce.Com Inc,2018-10-15,141.95,2018-10-15,38.3412403233157
CRM,Salesforce.Com Inc,2018-10-16,147.44,2018-10-16,46.06480010941283
CRM,Salesforce.Com Inc,2018-10-17,147.01,2018-10-17,45.58317612591698
CRM,Salesforce.Com Inc,2018-10-18,142.84,2018-10-18,41.09583573998436
CRM,Salesforce.Com Inc,2018-10-19,140.49,2018-10-19,38.778988503270845
CRM,Salesforce.Com Inc,2018-10-22,142.95,2018-10-22,42.43739492591818
CRM,Salesforce.Com Inc,2018-10-23,140.66,2018-10-23,40.038796608609566
CRM,Salesforce.Com Inc,2018-10-24,133.26,2018-10-24,33.45785770489604
CRM,Salesforce.Com Inc,2018-10-25,140.8,2018-10-25,43.625372988558176
CRM,Salesforce.Com Inc,2018-10-26,135.52,2018-10-26,39.11782820430388
CRM,Salesforce.Com Inc,2018-10-29,130.99,2018-10-29,35.7088392553182
CRM,Salesforce.Com Inc,2018-10-30,132.17,2018-10-30,37.24303674343343
CRM,Salesforce.Com Inc,2018-10-31,137.24,2018-10-31,43.48348789021621
CRM,Salesforce.Com Inc,2018-11-01,139.59,2018-11-01,46.156095489801075
CRM,Salesforce.Com Inc,2018-11-02,136.79,2018-11-02,43.51563298414591
CRM,Salesforce.Com Inc,2018-11-05,135.44,2018-11-05,42.26034211225023
CRM,Salesforce.Com Inc,2018-11-06,133.95,2018-11-06,40.859374913462624
CRM,Salesforce.Com Inc,2018-11-07,141.79,2018-11-07,50.21201072917463
CRM,Salesforce.Com Inc,2018-11-08,141.87,2018-11-08,50.29838357601041
CRM,Salesforce.Com Inc,2018-11-09,136.92,2018-11-09,45.08645310557529
CRM,Salesforce.Com Inc,2018-11-12,130.5,2018-11-12,39.386096354140236
CRM,Salesforce.Com Inc,2018-11-13,132.16,2018-11-13,41.44748217061851
CRM,Salesforce.Com Inc,2018-11-14,129.35,2018-11-14,39.02787506846479
CRM,Salesforce.Com Inc,2018-11-15,132.49,2018-11-15,43.030088572376926
CRM,Salesforce.Com Inc,2018-11-16,132.55,2018-11-16,43.10693691832229
CRM,Salesforce.Com Inc,2018-11-19,121.01,2018-11-19,33.6930572650317
CRM,Salesforce.Com Inc,2018-11-20,120.67,2018-11-20,33.461199961436876
CRM,Salesforce.Com Inc,2018-11-21,123.59,2018-11-21,37.44270215844432
CRM,Salesforce.Com Inc,2018-11-23,122.03,2018-11-23,36.19656517296164
CRM,Salesforce.Com Inc,2018-11-26,126.41,2018-11-26,42.030143380147514
CRM,Salesforce.Com Inc,2018-11-27,127.54,2018-11-27,43.466253519809676
CRM,Salesforce.Com Inc,2018-11-28,140.64,2018-11-28,56.82099976496886
CRM,Salesforce.Com Inc,2018-11-29,139.72,2018-11-29,55.82365038820613
CRM,Salesforce.Com Inc,2018-11-30,142.76,2018-11-30,58.4207327397718
CRM,Salesforce.Com Inc,2018-12-03,144.15,2018-12-03,59.590515207614054
CRM,Salesforce.Com Inc,2018-12-04,139.24,2018-12-04,53.82948830603093
CRM,Salesforce.Com Inc,2018-12-06,142.06,2018-12-06,56.43454577760845
CRM,Salesforce.Com Inc,2018-12-07,135.95,2018-12-07,49.869143843042536
CRM,Salesforce.Com Inc,2018-12-10,137.27,2018-12-10,51.19025757001218
CRM,Salesforce.Com Inc,2018-12-11,136.79,2018-12-11,50.667361518895724
CRM,Salesforce.Com Inc,2018-12-12,140.09,2018-12-12,54.1359875560075
CRM,Salesforce.Com Inc,2018-12-13,141.14,2018-12-13,55.214974050883356
CRM,Salesforce.Com Inc,2018-12-14,137.04,2018-12-14,50.244355013229004
CRM,Salesforce.Com Inc,2018-12-17,130.83,2018-12-17,43.81110744419211
CRM,Salesforce.Com Inc,2018-12-18,132.32,2018-12-18,45.61054607222541
CRM,Salesforce.Com Inc,2018-12-19,131.16,2018-12-19,44.41792831969043
CRM,Salesforce.Com Inc,2018-12-20,127.73,2018-12-20,41.00379217291793
CRM,Salesforce.Com Inc,2018-12-21,122.91,2018-12-21,36.73116638206507
CRM,Salesforce.Com Inc,2018-12-24,121.33,2018-12-24,35.427964301832404
CRM,Salesforce.Com Inc,2018-12-26,130.84,2018-12-26,47.501445365296426
CRM,Salesforce.Com Inc,2018-12-27,135.2,2018-12-27,51.938324419841344
CRM,Salesforce.Com Inc,2018-12-28,134.68,2018-12-28,51.38058565374007
CRM,Salesforce.Com Inc,2018-12-31,136.97,2018-12-31,53.73669981057428
CRM,Salesforce.Com Inc,2019-01-02,135.55,2019-01-02,52.05222902598025
CRM,Salesforce.Com Inc,2019-01-03,130.4,2019-01-03,46.374492563898755
CRM,Salesforce.Com Inc,2019-01-04,137.96,2019-01-04,54.261574594115174
CRM,Salesforce.Com Inc,2019-01-07,142.22,2019-01-07,58.00932203766644
CRM,Salesforce.Com Inc,2019-01-08,145.72,2019-01-08,60.84781754770633
CRM,Salesforce.Com Inc,2019-01-09,145.99,2019-01-09,61.066462569144214
CRM,Salesforce.Com Inc,2019-01-10,147.04,2019-01-10,61.956231757650706
CRM,Salesforce.Com Inc,2019-01-11,147.55,2019-01-11,62.405640737156006
CRM,Salesforce.Com Inc,2019-01-14,146.05,2019-01-14,60.154852429670626
CRM,Salesforce.Com Inc,2019-01-15,149.19,2019-01-15,63.150976921602016
CRM,Salesforce.Com Inc,2019-01-16,148.54,2019-01-16,62.10982733974919
CRM,Salesforce.Com Inc,2019-01-17,149.82,2019-01-17,63.38984488068151
CRM,Salesforce.Com Inc,2019-01-18,152.51,2019-01-18,65.99013184537186
CRM,Salesforce.Com Inc,2019-01-22,148.95,2019-01-22,59.92411337694188
CRM,Salesforce.Com Inc,2019-01-23,149.75,2019-01-23,60.79623525029764
CRM,Salesforce.Com Inc,2019-01-24,146.87,2019-01-24,56.06601952260374
CRM,Salesforce.Com Inc,2019-01-25,149.74,2019-01-25,59.451736227131505
CRM,Salesforce.Com Inc,2019-01-28,147.33,2019-01-28,55.57847724697846
CRM,Salesforce.Com Inc,2019-01-29,145.18,2019-01-29,52.304631296931944
CRM,Salesforce.Com Inc,2019-01-30,149.16,2019-01-30,57.31692582775136
CRM,Salesforce.Com Inc,2019-01-31,151.97,2019-01-31,60.475120242446486
CRM,Salesforce.Com Inc,2019-02-01,155.87,2019-02-01,64.4110008444037
CRM,Salesforce.Com Inc,2019-02-04,157.72,2019-02-04,66.13378105493908
CRM,Salesforce.Com Inc,2019-02-05,158.99,2019-02-05,67.30389146170921
CRM,Salesforce.Com Inc,2019-02-06,158.13,2019-02-06,65.64975010084699
CRM,Salesforce.Com Inc,2019-02-07,154.93,2019-02-07,59.76391987640116
CRM,Salesforce.Com Inc,2019-02-08,156.67,2019-02-08,61.77094219241205
CRM,Salesforce.Com Inc,2019-02-11,159.91,2019-02-11,65.24716220703085
CRM,Salesforce.Com Inc,2019-02-12,162.79,2019-02-12,68.03000333411613
CRM,Salesforce.Com Inc,2019-02-13,160.4,2019-02-13,63.4867072621236
CRM,Salesforce.Com Inc,2019-02-14,159.47,2019-02-14,61.75834053960093
CRM,Salesforce.Com Inc,2019-02-15,159.05,2019-02-15,60.951315148395835
CRM,Salesforce.Com Inc,2019-02-19,160.61,2019-02-19,62.89099851298288
CRM,Salesforce.Com Inc,2019-02-20,158.54,2019-02-20,58.72268151770584
CRM,Salesforce.Com Inc,2019-02-21,159.63,2019-02-21,60.21788716867838
CRM,Salesforce.Com Inc,2019-02-22,161.31,2019-02-22,62.47413907080274
CRM,Salesforce.Com Inc,2019-02-25,161.36,2019-02-25,62.54222965638946
CRM,Salesforce.Com Inc,2019-02-26,163.0,2019-02-26,64.79842660228263
CRM,Salesforce.Com Inc,2019-02-27,163.12,2019-02-27,64.96471533221678
CRM,Salesforce.Com Inc,2019-02-28,163.65,2019-02-28,65.73461765507669
CRM,Salesforce.Com Inc,2019-03-01,164.53,2019-03-01,67.0301218034371
CRM,Salesforce.Com Inc,2019-03-04,158.5,2019-03-04,52.40827012845946
CRM,Salesforce.Com Inc,2019-03-05,156.97,2019-03-05,49.460140898129005
CRM,Salesforce.Com Inc,2019-03-06,156.79,2019-03-06,49.11012842652902
CRM,Salesforce.Com Inc,2019-03-07,155.6,2019-03-07,46.75447965315203
CRM,Salesforce.Com Inc,2019-03-08,155.06,2019-03-08,45.68362264019288
CRM,Salesforce.Com Inc,2019-03-11,157.65,2019-03-11,51.429679439730776
CRM,Salesforce.Com Inc,2019-03-12,158.28,2019-03-12,52.73935648980233
CRM,Salesforce.Com Inc,2019-03-13,159.81,2019-03-13,55.85273963580192
CRM,Salesforce.Com Inc,2019-03-14,160.67,2019-03-14,57.54569826478503
CRM,Salesforce.Com Inc,2019-03-15,161.51,2019-03-15,59.191795890176266
CRM,Salesforce.Com Inc,2019-03-18,161.95,2019-03-18,60.06525558433851
CRM,Salesforce.Com Inc,2019-03-19,163.93,2019-03-19,63.81828314994045
CRM,Salesforce.Com Inc,2019-03-20,163.51,2019-03-20,62.47700203380914
CRM,Salesforce.Com Inc,2019-03-21,166.95,2019-03-21,68.34523814757159
CRM,Salesforce.Com Inc,2019-03-22,161.5,2019-03-22,53.94985902326704
CRM,Salesforce.Com Inc,2019-03-25,160.88,2019-03-25,52.59273215312344
CRM,Salesforce.Com Inc,2019-03-26,159.4,2019-03-26,49.398278035990266
CRM,Salesforce.Com Inc,2019-03-27,155.12,2019-03-27,41.540353603763236
CRM,Salesforce.Com Inc,2019-03-28,155.18,2019-03-28,41.680409909031866
CRM,Salesforce.Com Inc,2019-03-29,158.37,2019-03-29,48.71531566843858
CRM,Salesforce.Com Inc,2019-04-01,161.18,2019-04-01,53.981288300762166
CRM,Salesforce.Com Inc,2019-04-02,160.51,2019-04-02,52.594580145205725
CRM,Salesforce.Com Inc,2019-04-03,162.62,2019-04-03,56.393703251031475
CRM,Salesforce.Com Inc,2019-04-04,158.52,2019-04-04,48.29455062208554
CRM,Salesforce.Com Inc,2019-04-05,158.56,2019-04-05,48.372453100829986
CRM,Salesforce.Com Inc,2019-04-08,158.47,2019-04-08,48.19649970234216
CRM,Salesforce.Com Inc,2019-04-09,156.97,2019-04-09,45.24269710902381
CRM,Salesforce.Com Inc,2019-04-10,160.24,2019-04-10,52.13029656206963
CRM,Salesforce.Com Inc,2019-04-11,160.73,2019-04-11,53.08263746002784
CRM,Salesforce.Com Inc,2019-04-12,160.71,2019-04-12,53.036258268458916
CRM,Salesforce.Com Inc,2019-04-15,160.09,2019-04-15,51.533104652091374
CRM,Salesforce.Com Inc,2019-04-16,158.69,2019-04-16,48.21039632039202
CRM,Salesforce.Com Inc,2019-04-17,155.34,2019-04-17,41.34140998991088
CRM,Salesforce.Com Inc,2019-04-18,155.99,2019-04-18,43.03729267358318
CRM,Salesforce.Com Inc,2019-04-22,158.76,2019-04-22,49.709930020738156
CRM,Salesforce.Com Inc,2019-04-23,161.23,2019-04-23,54.79498217967092
CRM,Salesforce.Com Inc,2019-04-24,159.56,2019-04-24,51.03742072932107
CRM,Salesforce.Com Inc,2019-04-25,163.09,2019-04-25,57.64856124537409
CRM,Salesforce.Com Inc,2019-04-26,165.96,2019-04-26,62.12614286935897
CRM,Salesforce.Com Inc,2019-04-29,165.36,2019-04-29,60.68174304473855
CRM,Salesforce.Com Inc,2019-04-30,165.35,2019-04-30,60.65643122764385
CRM,Salesforce.Com Inc,2019-05-01,162.15,2019-05-01,53.0330668137891
CRM,Salesforce.Com Inc,2019-05-02,161.83,2019-05-02,52.324856004391705
CRM,Salesforce.Com Inc,2019-05-03,163.34,2019-05-03,55.35458854123019
CRM,Salesforce.Com Inc,2019-05-06,162.5,2019-05-06,53.32444996313103
CRM,Salesforce.Com Inc,2019-05-07,156.9,2019-05-07,42.21014466912472
CRM,Salesforce.Com Inc,2019-05-08,156.86,2019-05-08,42.14257781751177
CRM,Salesforce.Com Inc,2019-05-09,156.31,2019-05-09,41.166799139374376
CRM,Salesforce.Com Inc,2019-05-10,159.94,2019-05-10,49.480886220783354
CRM,Salesforce.Com Inc,2019-05-13,153.15,2019-05-13,38.516452537223564
CRM,Salesforce.Com Inc,2019-05-14,158.07,2019-05-14,47.58049022676586
CRM,Salesforce.Com Inc,2019-05-15,155.06,2019-05-15,43.36818256459665
CRM,Salesforce.Com Inc,2019-05-16,158.48,2019-05-16,48.90331700649001
CRM,Salesforce.Com Inc,2019-05-17,154.57,2019-05-17,43.6505004257416
CRM,Salesforce.Com Inc,2019-05-20,155.98,2019-05-20,45.90693401186612
CRM,Salesforce.Com Inc,2019-05-21,155.78,2019-05-21,45.62783524162069
CRM,Salesforce.Com Inc,2019-05-22,157.64,2019-05-22,48.74854558689482
CRM,Salesforce.Com Inc,2019-05-23,153.71,2019-05-23,43.11743514962003
CRM,Salesforce.Com Inc,2019-05-24,154.51,2019-05-24,44.52229496118321
CRM,Salesforce.Com Inc,2019-05-28,155.19,2019-05-28,45.74879292893158
CRM,Salesforce.Com Inc,2019-05-29,152.89,2019-05-29,42.33925762807408
CRM,Salesforce.Com Inc,2019-05-30,155.66,2019-05-30,47.42155321886094
CRM,Salesforce.Com Inc,2019-05-31,151.41,2019-05-31,41.39315339962648
CRM,Salesforce.Com Inc,2019-06-03,145.1,2019-06-03,34.40084604664378
CRM,Salesforce.Com Inc,2019-06-04,150.81,2019-06-04,43.673355951920165
CRM,Salesforce.Com Inc,2019-06-05,158.44,2019-06-05,53.19413445362307
CRM,Salesforce.Com Inc,2019-06-06,159.31,2019-06-06,54.14587032359187
CRM,Salesforce.Com Inc,2019-06-07,161.27,2019-06-07,56.30164207465826
CRM,Salesforce.Com Inc,2019-06-10,152.79,2019-06-10,46.18474491311908
CRM,Salesforce.Com Inc,2019-06-11,150.15,2019-06-11,43.56045711938564
CRM,Salesforce.Com Inc,2019-06-12,151.28,2019-06-12,45.00100230736364
CRM,Salesforce.Com Inc,2019-06-13,151.34,2019-06-13,45.081155767967275
